run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
26	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
27	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
28	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
29	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
30	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
31	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
32	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
33	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
34	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
35	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
36	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
37	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
38	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
39	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
40	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
41	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
42	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
43	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
44	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
45	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
46	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
47	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
48	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
49	0.0	1.0	0.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_1_0
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
1	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
2	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
3	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
4	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
5	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
6	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
7	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
8	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
9	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
10	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
11	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
12	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
13	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
14	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
15	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
16	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
17	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
18	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
19	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
20	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
21	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
22	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
23	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
24	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
25	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
26	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
27	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
28	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
29	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
30	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
31	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
32	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
33	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
34	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
35	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
36	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
37	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
38	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
39	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
40	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
41	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
42	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
43	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
44	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
45	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
46	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
47	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
48	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
49	0.0	0.0	1.0	10	1	20	300	50	0.05	False	-2	False	False	0.5	0_0_1
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
1	0.0	0.03	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
2	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
3	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
4	0.02	0.06	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
5	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
6	0.03	0.02	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
7	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
8	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
9	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
10	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
11	0.01	0.08	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
12	0.02	0.08	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
13	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
14	0.02	0.05	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
15	0.03	0.02	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
16	0.0	0.05	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
17	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
18	0.02	0.05	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
19	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
20	0.0	0.01	0.99	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
21	0.04	0.01	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
22	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
23	0.02	0.06	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
24	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
25	0.02	0.04	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
26	0.0	0.05	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
27	0.0	0.1	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
28	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
29	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
30	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
31	0.0	0.08	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
32	0.01	0.08	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
33	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
34	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
35	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
36	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
37	0.0	0.08	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
38	0.0	0.03	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
39	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
40	0.04	0.04	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
41	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
42	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
43	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
44	0.06	0.01	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
45	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
46	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
47	0.03	0.0	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
48	0.08	0.1	0.82	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
49	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
1	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
2	0.02	0.11	0.87	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
3	0.0	0.1	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
4	0.03	0.08	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
5	0.04	0.0	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
6	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
7	0.04	0.03	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
8	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
9	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
10	0.05	0.06	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
11	0.03	0.02	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
12	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
13	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
14	0.02	0.04	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
15	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
16	0.01	0.06	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
17	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
18	0.01	0.09	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
19	0.03	0.05	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
20	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
21	0.0	0.03	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
22	0.01	0.06	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
23	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
24	0.0	0.11	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
25	0.04	0.04	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
26	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
27	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
28	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
29	0.02	0.06	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
30	0.02	0.06	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
31	0.02	0.0	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
32	0.02	0.05	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
33	0.03	0.02	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
34	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
35	0.04	0.04	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
36	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
37	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
38	0.05	0.01	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
39	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
40	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
41	0.04	0.04	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
42	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
43	0.01	0.08	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
44	0.03	0.0	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
45	0.04	0.0	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
46	0.02	0.04	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
47	0.0	0.01	0.99	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
48	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
49	0.04	0.02	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.4_0.3_0.3
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
1	0.0	0.03	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
2	0.02	0.05	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
3	0.05	0.01	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
4	0.02	0.09	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
5	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
6	0.01	0.1	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
7	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
8	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
9	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
10	0.01	0.06	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
11	0.03	0.04	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
12	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
13	0.03	0.05	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
14	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
15	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
16	0.02	0.11	0.87	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
17	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
18	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
19	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
20	0.03	0.07	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
21	0.01	0.01	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
22	0.02	0.07	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
23	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
24	0.02	0.04	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
25	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
26	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
27	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
28	0.03	0.02	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
29	0.03	0.0	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
30	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
31	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
32	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
33	0.0	0.03	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
34	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
35	0.03	0.11	0.86	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
36	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
37	0.0	0.06	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
38	0.04	0.05	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
39	0.03	0.07	0.9	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
40	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
41	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
42	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
43	0.01	0.06	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
44	0.02	0.06	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
45	0.02	0.07	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
46	0.0	0.05	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
47	0.0	0.05	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
48	0.01	0.08	0.91	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
49	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.4_0.3
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.02	0.0	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
1	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
2	0.01	0.05	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
3	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
4	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
5	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
6	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
7	0.02	0.0	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
8	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
9	0.03	0.01	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
10	0.0	0.08	0.92	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
11	0.0	0.11	0.89	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
12	0.02	0.0	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
13	0.04	0.01	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
14	0.02	0.01	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
15	0.04	0.02	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
16	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
17	0.03	0.0	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
18	0.04	0.01	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
19	0.01	0.03	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
20	0.0	0.01	0.99	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
21	0.02	0.02	0.96	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
22	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
23	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
24	0.02	0.03	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
25	0.0	0.07	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
26	0.01	0.04	0.95	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
27	0.02	0.0	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
28	0.0	0.02	0.98	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
29	0.01	0.06	0.93	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
30	0.03	0.03	0.94	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
31	0.01	0.02	0.97	10	20	1	300	50	0.05	False	2	False	False	0.5	0.3_0.3_0.4
