run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale
10	0.14	0.78	0.08	10	2	10	300	100	0.05	False	0.01
11	0.43	0.14	0.43	10	2	10	300	100	0.05	False	0.01
12	0.79	0.11	0.1	10	2	10	300	100	0.05	False	0.01
13	0.39	0.25	0.36	10	2	10	300	100	0.05	False	0.01
14	0.54	0.17	0.29	10	2	10	300	100	0.05	False	0.01
15	0.55	0.12	0.33	10	2	10	300	100	0.05	False	0.01
16	0.17	0.33	0.5	10	2	10	300	100	0.05	False	0.01
17	0.22	0.58	0.2	10	2	10	300	100	0.05	False	0.01
18	0.17	0.3	0.53	10	2	10	300	100	0.05	False	0.01
19	0.13	0.5	0.37	10	2	10	300	100	0.05	False	0.01
20	0.4	0.42	0.18	10	2	10	300	100	0.05	False	0.01
21	0.38	0.3	0.32	10	2	10	300	100	0.05	False	0.01
22	0.42	0.36	0.22	10	2	10	300	100	0.05	False	0.01
23	0.65	0.21	0.14	10	2	10	300	100	0.05	False	0.01
24	0.46	0.21	0.33	10	2	10	300	100	0.05	False	0.01
25	0.33	0.28	0.39	10	2	10	300	100	0.05	False	0.01
26	0.3	0.32	0.38	10	2	10	300	100	0.05	False	0.01
27	0.54	0.1	0.36	10	2	10	300	100	0.05	False	0.01
28	0.22	0.31	0.47	10	2	10	300	100	0.05	False	0.01
29	0.7	0.23	0.07	10	2	10	300	100	0.05	False	0.01
30	0.19	0.19	0.62	10	2	10	300	100	0.05	False	0.01
31	0.32	0.5	0.18	10	2	10	300	100	0.05	False	0.01
32	0.2	0.18	0.62	10	2	10	300	100	0.05	False	0.01
33	0.08	0.31	0.61	10	2	10	300	100	0.05	False	0.01
34	0.06	0.69	0.25	10	2	10	300	100	0.05	False	0.01
35	0.04	0.9	0.06	10	2	10	300	100	0.05	False	0.01
36	0.78	0.05	0.17	10	2	10	300	100	0.05	False	0.01
37	0.42	0.35	0.23	10	2	10	300	100	0.05	False	0.01
38	0.28	0.26	0.46	10	2	10	300	100	0.05	False	0.01
39	0.02	0.56	0.42	10	2	10	300	100	0.05	False	0.01
40	0.29	0.18	0.53	10	2	10	300	100	0.05	False	0.01
41	0.14	0.37	0.49	10	2	10	300	100	0.05	False	0.01
42	0.48	0.09	0.43	10	2	10	300	100	0.05	False	0.01
43	0.3	0.56	0.14	10	2	10	300	100	0.05	False	0.01
44	0.41	0.44	0.15	10	2	10	300	100	0.05	False	0.01
45	0.24	0.32	0.44	10	2	10	300	100	0.05	False	0.01
46	0.25	0.2	0.55	10	2	10	300	100	0.05	False	0.01
47	0.33	0.35	0.32	10	2	10	300	100	0.05	False	0.01
48	0.19	0.33	0.48	10	2	10	300	100	0.05	False	0.01
49	0.34	0.26	0.4	10	2	10	300	100	0.05	False	0.01
50	0.34	0.38	0.28	10	2	10	300	100	0.05	False	0.01
51	0.27	0.19	0.54	10	2	10	300	100	0.05	False	0.01
52	0.41	0.25	0.34	10	2	10	300	100	0.05	False	0.01
53	0.05	0.47	0.48	10	2	10	300	100	0.05	False	0.01
54	0.63	0.24	0.13	10	2	10	300	100	0.05	False	0.01
55	0.2	0.34	0.46	10	2	10	300	100	0.05	False	0.01
56	0.11	0.48	0.41	10	2	10	300	100	0.05	False	0.01
57	0.46	0.17	0.37	10	2	10	300	100	0.05	False	0.01
58	0.34	0.52	0.14	10	2	10	300	100	0.05	False	0.01
59	0.19	0.72	0.09	10	2	10	300	100	0.05	False	0.01
60	0.32	0.42	0.26	10	2	10	300	100	0.05	False	0.01
61	0.23	0.55	0.22	10	2	10	300	100	0.05	False	0.01
62	0.54	0.2	0.26	10	2	10	300	100	0.05	False	0.01
63	0.37	0.45	0.18	10	2	10	300	100	0.05	False	0.01
64	0.14	0.85	0.01	10	2	10	300	100	0.05	False	0.01
65	0.35	0.51	0.14	10	2	10	300	100	0.05	False	0.01
66	0.07	0.44	0.49	10	2	10	300	100	0.05	False	0.01
67	0.47	0.42	0.11	10	2	10	300	100	0.05	False	0.01
68	0.2	0.64	0.16	10	2	10	300	100	0.05	False	0.01
69	0.24	0.67	0.09	10	2	10	300	100	0.05	False	0.01
70	0.12	0.72	0.16	10	2	10	300	100	0.05	False	0.01
71	0.14	0.2	0.66	10	2	10	300	100	0.05	False	0.01
72	0.17	0.19	0.64	10	2	10	300	100	0.05	False	0.01
73	0.24	0.41	0.35	10	2	10	300	100	0.05	False	0.01
74	0.68	0.06	0.26	10	2	10	300	100	0.05	False	0.01
75	0.38	0.45	0.17	10	2	10	300	100	0.05	False	0.01
76	0.35	0.25	0.4	10	2	10	300	100	0.05	False	0.01
77	0.15	0.78	0.07	10	2	10	300	100	0.05	False	0.01
78	0.11	0.35	0.54	10	2	10	300	100	0.05	False	0.01
79	0.3	0.39	0.31	10	2	10	300	100	0.05	False	0.01
80	0.42	0.54	0.04	10	2	10	300	100	0.05	False	0.01
81	0.33	0.38	0.29	10	2	10	300	100	0.05	False	0.01
82	0.45	0.2	0.35	10	2	10	300	100	0.05	False	0.01
83	0.56	0.38	0.06	10	2	10	300	100	0.05	False	0.01
84	0.05	0.46	0.49	10	2	10	300	100	0.05	False	0.01
85	0.29	0.36	0.35	10	2	10	300	100	0.05	False	0.01
86	0.12	0.27	0.61	10	2	10	300	100	0.05	False	0.01
87	0.62	0.26	0.12	10	2	10	300	100	0.05	False	0.01
88	0.46	0.17	0.37	10	2	10	300	100	0.05	False	0.01
89	0.65	0.17	0.18	10	2	10	300	100	0.05	False	0.01
90	0.42	0.23	0.35	10	2	10	300	100	0.05	False	0.01
91	0.41	0.37	0.22	10	2	10	300	100	0.05	False	0.01
92	0.27	0.51	0.22	10	2	10	300	100	0.05	False	0.01
93	0.32	0.29	0.39	10	2	10	300	100	0.05	False	0.01
94	0.43	0.4	0.17	10	2	10	300	100	0.05	False	0.01
95	0.21	0.09	0.7	10	2	10	300	100	0.05	False	0.01
96	0.19	0.62	0.19	10	2	10	300	100	0.05	False	0.01
97	0.24	0.47	0.29	10	2	10	300	100	0.05	False	0.01
98	0.11	0.29	0.6	10	2	10	300	100	0.05	False	0.01
99	0.46	0.12	0.42	10	2	10	300	100	0.05	False	0.01
0	0.71	0.26	0.03	10	2	10	300	100	0.05	False	-0.5
1	0.76	0.2	0.04	10	2	10	300	100	0.05	False	-0.5
2	0.6	0.33	0.07	10	2	10	300	100	0.05	False	-0.5
3	0.92	0.03	0.05	10	2	10	300	100	0.05	False	-0.5
4	0.77	0.11	0.12	10	2	10	300	100	0.05	False	-0.5
5	0.7	0.16	0.14	10	2	10	300	100	0.05	False	-0.5
6	0.87	0.09	0.04	10	2	10	300	100	0.05	False	-0.5
7	0.66	0.23	0.11	10	2	10	300	100	0.05	False	-0.5
8	0.93	0.06	0.01	10	2	10	300	100	0.05	False	-0.5
9	0.76	0.19	0.05	10	2	10	300	100	0.05	False	-0.5
10	0.9	0.04	0.06	10	2	10	300	100	0.05	False	-0.5
11	0.88	0.11	0.01	10	2	10	300	100	0.05	False	-0.5
12	0.63	0.34	0.03	10	2	10	300	100	0.05	False	-0.5
13	0.9	0.06	0.04	10	2	10	300	100	0.05	False	-0.5
14	0.66	0.18	0.16	10	2	10	300	100	0.05	False	-0.5
15	0.7	0.18	0.12	10	2	10	300	100	0.05	False	-0.5
16	0.83	0.16	0.01	10	2	10	300	100	0.05	False	-0.5
17	0.9	0.09	0.01	10	2	10	300	100	0.05	False	-0.5
18	0.92	0.07	0.01	10	2	10	300	100	0.05	False	-0.5
19	0.87	0.1	0.03	10	2	10	300	100	0.05	False	-0.5
20	0.85	0.04	0.11	10	2	10	300	100	0.05	False	-0.5
21	0.85	0.11	0.04	10	2	10	300	100	0.05	False	-0.5
22	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-0.5
23	0.71	0.27	0.02	10	2	10	300	100	0.05	False	-0.5
24	0.9	0.03	0.07	10	2	10	300	100	0.05	False	-0.5
25	0.75	0.18	0.07	10	2	10	300	100	0.05	False	-0.5
26	0.94	0.01	0.05	10	2	10	300	100	0.05	False	-0.5
27	0.84	0.11	0.05	10	2	10	300	100	0.05	False	-0.5
28	0.83	0.16	0.01	10	2	10	300	100	0.05	False	-0.5
29	0.67	0.28	0.05	10	2	10	300	100	0.05	False	-0.5
30	0.97	0.01	0.02	10	2	10	300	100	0.05	False	-0.5
31	0.84	0.03	0.13	10	2	10	300	100	0.05	False	-0.5
32	0.87	0.03	0.1	10	2	10	300	100	0.05	False	-0.5
33	0.84	0.04	0.12	10	2	10	300	100	0.05	False	-0.5
34	0.63	0.25	0.12	10	2	10	300	100	0.05	False	-0.5
35	0.81	0.13	0.06	10	2	10	300	100	0.05	False	-0.5
36	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-0.5
37	0.9	0.05	0.05	10	2	10	300	100	0.05	False	-0.5
38	0.72	0.2	0.08	10	2	10	300	100	0.05	False	-0.5
39	0.74	0.16	0.1	10	2	10	300	100	0.05	False	-0.5
40	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-0.5
41	0.89	0.04	0.07	10	2	10	300	100	0.05	False	-0.5
42	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-0.5
43	0.85	0.13	0.02	10	2	10	300	100	0.05	False	-0.5
44	0.78	0.05	0.17	10	2	10	300	100	0.05	False	-0.5
45	0.74	0.23	0.03	10	2	10	300	100	0.05	False	-0.5
46	0.79	0.1	0.11	10	2	10	300	100	0.05	False	-0.5
47	0.79	0.16	0.05	10	2	10	300	100	0.05	False	-0.5
48	0.79	0.18	0.03	10	2	10	300	100	0.05	False	-0.5
49	0.9	0.09	0.01	10	2	10	300	100	0.05	False	-0.5
50	0.93	0.05	0.02	10	2	10	300	100	0.05	False	-0.5
51	0.82	0.12	0.06	10	2	10	300	100	0.05	False	-0.5
52	0.89	0.06	0.05	10	2	10	300	100	0.05	False	-0.5
53	0.8	0.17	0.03	10	2	10	300	100	0.05	False	-0.5
54	0.8	0.13	0.07	10	2	10	300	100	0.05	False	-0.5
55	0.85	0.13	0.02	10	2	10	300	100	0.05	False	-0.5
56	0.92	0.01	0.07	10	2	10	300	100	0.05	False	-0.5
57	0.63	0.27	0.1	10	2	10	300	100	0.05	False	-0.5
58	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-0.5
59	0.92	0.07	0.01	10	2	10	300	100	0.05	False	-0.5
60	0.78	0.05	0.17	10	2	10	300	100	0.05	False	-0.5
61	0.81	0.1	0.09	10	2	10	300	100	0.05	False	-0.5
62	0.58	0.4	0.02	10	2	10	300	100	0.05	False	-0.5
63	0.81	0.09	0.1	10	2	10	300	100	0.05	False	-0.5
64	0.89	0.07	0.04	10	2	10	300	100	0.05	False	-0.5
65	0.85	0.11	0.04	10	2	10	300	100	0.05	False	-0.5
66	0.91	0.04	0.05	10	2	10	300	100	0.05	False	-0.5
67	0.87	0.1	0.03	10	2	10	300	100	0.05	False	-0.5
68	0.86	0.04	0.1	10	2	10	300	100	0.05	False	-0.5
69	0.88	0.07	0.05	10	2	10	300	100	0.05	False	-0.5
70	0.9	0.04	0.06	10	2	10	300	100	0.05	False	-0.5
71	0.79	0.13	0.08	10	2	10	300	100	0.05	False	-0.5
72	0.88	0.11	0.01	10	2	10	300	100	0.05	False	-0.5
73	0.88	0.07	0.05	10	2	10	300	100	0.05	False	-0.5
74	0.88	0.08	0.04	10	2	10	300	100	0.05	False	-0.5
75	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-0.5
76	0.88	0.11	0.01	10	2	10	300	100	0.05	False	-0.5
77	0.78	0.17	0.05	10	2	10	300	100	0.05	False	-0.5
78	0.71	0.16	0.13	10	2	10	300	100	0.05	False	-0.5
79	0.58	0.33	0.09	10	2	10	300	100	0.05	False	-0.5
80	0.7	0.19	0.11	10	2	10	300	100	0.05	False	-0.5
81	0.65	0.28	0.07	10	2	10	300	100	0.05	False	-0.5
82	0.89	0.0	0.11	10	2	10	300	100	0.05	False	-0.5
83	0.55	0.37	0.08	10	2	10	300	100	0.05	False	-0.5
84	0.74	0.23	0.03	10	2	10	300	100	0.05	False	-0.5
85	0.78	0.07	0.15	10	2	10	300	100	0.05	False	-0.5
86	0.85	0.1	0.05	10	2	10	300	100	0.05	False	-0.5
87	0.98	0.0	0.02	10	2	10	300	100	0.05	False	-0.5
88	0.93	0.0	0.07	10	2	10	300	100	0.05	False	-0.5
89	0.91	0.03	0.06	10	2	10	300	100	0.05	False	-0.5
90	0.85	0.11	0.04	10	2	10	300	100	0.05	False	-0.5
91	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-0.5
92	0.91	0.04	0.05	10	2	10	300	100	0.05	False	-0.5
93	0.8	0.19	0.01	10	2	10	300	100	0.05	False	-0.5
94	0.9	0.06	0.04	10	2	10	300	100	0.05	False	-0.5
95	0.82	0.03	0.15	10	2	10	300	100	0.05	False	-0.5
96	0.86	0.1	0.04	10	2	10	300	100	0.05	False	-0.5
97	0.78	0.14	0.08	10	2	10	300	100	0.05	False	-0.5
98	0.91	0.01	0.08	10	2	10	300	100	0.05	False	-0.5
99	0.83	0.09	0.08	10	2	10	300	100	0.05	False	-0.5
0	0.94	0.02	0.04	10	2	10	300	100	0.05	False	-1
1	0.81	0.12	0.07	10	2	10	300	100	0.05	False	-1
2	0.92	0.06	0.02	10	2	10	300	100	0.05	False	-1
3	0.9	0.06	0.04	10	2	10	300	100	0.05	False	-1
4	0.96	0.03	0.01	10	2	10	300	100	0.05	False	-1
5	0.93	0.05	0.02	10	2	10	300	100	0.05	False	-1
6	0.9	0.09	0.01	10	2	10	300	100	0.05	False	-1
7	0.75	0.23	0.02	10	2	10	300	100	0.05	False	-1
8	0.96	0.03	0.01	10	2	10	300	100	0.05	False	-1
9	0.92	0.0	0.08	10	2	10	300	100	0.05	False	-1
10	0.96	0.0	0.04	10	2	10	300	100	0.05	False	-1
11	0.88	0.08	0.04	10	2	10	300	100	0.05	False	-1
12	0.93	0.03	0.04	10	2	10	300	100	0.05	False	-1
13	0.9	0.07	0.03	10	2	10	300	100	0.05	False	-1
14	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-1
15	0.89	0.06	0.05	10	2	10	300	100	0.05	False	-1
16	0.88	0.03	0.09	10	2	10	300	100	0.05	False	-1
17	0.94	0.03	0.03	10	2	10	300	100	0.05	False	-1
18	0.88	0.06	0.06	10	2	10	300	100	0.05	False	-1
19	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-1
20	0.98	0.02	0.0	10	2	10	300	100	0.05	False	-1
21	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-1
22	0.86	0.12	0.02	10	2	10	300	100	0.05	False	-1
23	0.93	0.07	0.0	10	2	10	300	100	0.05	False	-1
24	0.91	0.06	0.03	10	2	10	300	100	0.05	False	-1
25	0.87	0.1	0.03	10	2	10	300	100	0.05	False	-1
26	0.93	0.01	0.06	10	2	10	300	100	0.05	False	-1
27	0.92	0.04	0.04	10	2	10	300	100	0.05	False	-1
28	0.91	0.05	0.04	10	2	10	300	100	0.05	False	-1
29	0.92	0.06	0.02	10	2	10	300	100	0.05	False	-1
30	0.97	0.01	0.02	10	2	10	300	100	0.05	False	-1
31	0.93	0.05	0.02	10	2	10	300	100	0.05	False	-1
32	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-1
33	0.96	0.0	0.04	10	2	10	300	100	0.05	False	-1
34	0.96	0.01	0.03	10	2	10	300	100	0.05	False	-1
35	0.77	0.11	0.12	10	2	10	300	100	0.05	False	-1
36	0.93	0.03	0.04	10	2	10	300	100	0.05	False	-1
37	0.91	0.01	0.08	10	2	10	300	100	0.05	False	-1
38	0.99	0.01	0.0	10	2	10	300	100	0.05	False	-1
39	0.79	0.15	0.06	10	2	10	300	100	0.05	False	-1
40	0.86	0.13	0.01	10	2	10	300	100	0.05	False	-1
41	0.77	0.04	0.19	10	2	10	300	100	0.05	False	-1
42	0.79	0.17	0.04	10	2	10	300	100	0.05	False	-1
43	0.94	0.06	0.0	10	2	10	300	100	0.05	False	-1
44	0.83	0.11	0.06	10	2	10	300	100	0.05	False	-1
45	0.93	0.02	0.05	10	2	10	300	100	0.05	False	-1
46	0.98	0.0	0.02	10	2	10	300	100	0.05	False	-1
47	0.88	0.07	0.05	10	2	10	300	100	0.05	False	-1
48	0.93	0.03	0.04	10	2	10	300	100	0.05	False	-1
49	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-1
50	0.91	0.07	0.02	10	2	10	300	100	0.05	False	-1
51	0.89	0.1	0.01	10	2	10	300	100	0.05	False	-1
52	0.94	0.03	0.03	10	2	10	300	100	0.05	False	-1
53	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-1
54	0.9	0.03	0.07	10	2	10	300	100	0.05	False	-1
55	0.92	0.06	0.02	10	2	10	300	100	0.05	False	-1
56	0.86	0.11	0.03	10	2	10	300	100	0.05	False	-1
57	0.85	0.02	0.13	10	2	10	300	100	0.05	False	-1
58	0.93	0.03	0.04	10	2	10	300	100	0.05	False	-1
59	0.85	0.04	0.11	10	2	10	300	100	0.05	False	-1
60	0.94	0.06	0.0	10	2	10	300	100	0.05	False	-1
61	0.71	0.07	0.22	10	2	10	300	100	0.05	False	-1
62	0.9	0.01	0.09	10	2	10	300	100	0.05	False	-1
63	0.86	0.08	0.06	10	2	10	300	100	0.05	False	-1
64	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-1
65	0.85	0.08	0.07	10	2	10	300	100	0.05	False	-1
66	0.94	0.01	0.05	10	2	10	300	100	0.05	False	-1
67	0.92	0.08	0.0	10	2	10	300	100	0.05	False	-1
68	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-1
69	0.89	0.08	0.03	10	2	10	300	100	0.05	False	-1
70	0.86	0.05	0.09	10	2	10	300	100	0.05	False	-1
71	0.84	0.05	0.11	10	2	10	300	100	0.05	False	-1
72	0.91	0.06	0.03	10	2	10	300	100	0.05	False	-1
73	0.96	0.01	0.03	10	2	10	300	100	0.05	False	-1
74	0.94	0.05	0.01	10	2	10	300	100	0.05	False	-1
75	0.81	0.15	0.04	10	2	10	300	100	0.05	False	-1
76	0.87	0.01	0.12	10	2	10	300	100	0.05	False	-1
77	0.9	0.02	0.08	10	2	10	300	100	0.05	False	-1
78	0.85	0.12	0.03	10	2	10	300	100	0.05	False	-1
79	0.89	0.09	0.02	10	2	10	300	100	0.05	False	-1
80	0.9	0.05	0.05	10	2	10	300	100	0.05	False	-1
81	0.9	0.06	0.04	10	2	10	300	100	0.05	False	-1
82	0.82	0.17	0.01	10	2	10	300	100	0.05	False	-1
83	0.94	0.0	0.06	10	2	10	300	100	0.05	False	-1
84	0.85	0.12	0.03	10	2	10	300	100	0.05	False	-1
85	0.88	0.07	0.05	10	2	10	300	100	0.05	False	-1
86	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-1
87	0.93	0.02	0.05	10	2	10	300	100	0.05	False	-1
88	0.85	0.14	0.01	10	2	10	300	100	0.05	False	-1
89	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-1
90	0.9	0.08	0.02	10	2	10	300	100	0.05	False	-1
91	0.83	0.05	0.12	10	2	10	300	100	0.05	False	-1
92	0.98	0.02	0.0	10	2	10	300	100	0.05	False	-1
93	0.82	0.14	0.04	10	2	10	300	100	0.05	False	-1
94	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-1
95	0.92	0.08	0.0	10	2	10	300	100	0.05	False	-1
96	0.95	0.04	0.01	10	2	10	300	100	0.05	False	-1
97	0.9	0.08	0.02	10	2	10	300	100	0.05	False	-1
98	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-1
99	0.86	0.06	0.08	10	2	10	300	100	0.05	False	-1
0	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
1	0.91	0.05	0.04	10	2	10	300	100	0.05	False	-2
2	0.98	0.01	0.01	10	2	10	300	100	0.05	False	-2
3	0.97	0.03	0.0	10	2	10	300	100	0.05	False	-2
4	0.92	0.04	0.04	10	2	10	300	100	0.05	False	-2
5	0.91	0.06	0.03	10	2	10	300	100	0.05	False	-2
6	0.94	0.06	0.0	10	2	10	300	100	0.05	False	-2
7	0.93	0.04	0.03	10	2	10	300	100	0.05	False	-2
8	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
9	0.93	0.04	0.03	10	2	10	300	100	0.05	False	-2
10	0.91	0.04	0.05	10	2	10	300	100	0.05	False	-2
11	0.99	0.0	0.01	10	2	10	300	100	0.05	False	-2
12	0.87	0.09	0.04	10	2	10	300	100	0.05	False	-2
13	0.95	0.01	0.04	10	2	10	300	100	0.05	False	-2
14	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
15	0.86	0.09	0.05	10	2	10	300	100	0.05	False	-2
16	0.93	0.0	0.07	10	2	10	300	100	0.05	False	-2
17	0.96	0.01	0.03	10	2	10	300	100	0.05	False	-2
18	0.99	0.01	0.0	10	2	10	300	100	0.05	False	-2
19	0.9	0.04	0.06	10	2	10	300	100	0.05	False	-2
20	0.89	0.05	0.06	10	2	10	300	100	0.05	False	-2
21	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-2
22	0.96	0.03	0.01	10	2	10	300	100	0.05	False	-2
23	0.93	0.04	0.03	10	2	10	300	100	0.05	False	-2
24	0.93	0.05	0.02	10	2	10	300	100	0.05	False	-2
25	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
26	0.92	0.05	0.03	10	2	10	300	100	0.05	False	-2
27	0.9	0.09	0.01	10	2	10	300	100	0.05	False	-2
28	0.99	0.01	0.0	10	2	10	300	100	0.05	False	-2
29	0.93	0.04	0.03	10	2	10	300	100	0.05	False	-2
30	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-2
31	0.88	0.09	0.03	10	2	10	300	100	0.05	False	-2
32	0.96	0.01	0.03	10	2	10	300	100	0.05	False	-2
33	0.97	0.01	0.02	10	2	10	300	100	0.05	False	-2
34	0.94	0.06	0.0	10	2	10	300	100	0.05	False	-2
35	0.91	0.04	0.05	10	2	10	300	100	0.05	False	-2
36	0.98	0.01	0.01	10	2	10	300	100	0.05	False	-2
37	1.0	0.0	0.0	10	2	10	300	100	0.05	False	-2
38	0.88	0.12	0.0	10	2	10	300	100	0.05	False	-2
39	0.94	0.05	0.01	10	2	10	300	100	0.05	False	-2
40	0.97	0.0	0.03	10	2	10	300	100	0.05	False	-2
41	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-2
42	0.94	0.03	0.03	10	2	10	300	100	0.05	False	-2
43	0.94	0.05	0.01	10	2	10	300	100	0.05	False	-2
44	0.98	0.01	0.01	10	2	10	300	100	0.05	False	-2
45	0.99	0.01	0.0	10	2	10	300	100	0.05	False	-2
46	0.9	0.1	0.0	10	2	10	300	100	0.05	False	-2
47	0.92	0.04	0.04	10	2	10	300	100	0.05	False	-2
48	0.94	0.03	0.03	10	2	10	300	100	0.05	False	-2
49	0.96	0.0	0.04	10	2	10	300	100	0.05	False	-2
50	0.89	0.1	0.01	10	2	10	300	100	0.05	False	-2
51	0.97	0.01	0.02	10	2	10	300	100	0.05	False	-2
52	0.98	0.0	0.02	10	2	10	300	100	0.05	False	-2
53	0.86	0.1	0.04	10	2	10	300	100	0.05	False	-2
54	0.95	0.0	0.05	10	2	10	300	100	0.05	False	-2
55	0.91	0.03	0.06	10	2	10	300	100	0.05	False	-2
56	0.96	0.0	0.04	10	2	10	300	100	0.05	False	-2
57	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-2
58	0.98	0.01	0.01	10	2	10	300	100	0.05	False	-2
59	0.98	0.02	0.0	10	2	10	300	100	0.05	False	-2
60	0.9	0.07	0.03	10	2	10	300	100	0.05	False	-2
61	0.95	0.04	0.01	10	2	10	300	100	0.05	False	-2
62	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-2
63	0.95	0.0	0.05	10	2	10	300	100	0.05	False	-2
64	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-2
65	0.96	0.03	0.01	10	2	10	300	100	0.05	False	-2
66	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-2
67	0.98	0.02	0.0	10	2	10	300	100	0.05	False	-2
68	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-2
69	0.93	0.06	0.01	10	2	10	300	100	0.05	False	-2
70	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-2
71	0.99	0.01	0.0	10	2	10	300	100	0.05	False	-2
72	0.92	0.06	0.02	10	2	10	300	100	0.05	False	-2
73	0.88	0.05	0.07	10	2	10	300	100	0.05	False	-2
74	0.88	0.07	0.05	10	2	10	300	100	0.05	False	-2
75	0.94	0.02	0.04	10	2	10	300	100	0.05	False	-2
76	0.91	0.08	0.01	10	2	10	300	100	0.05	False	-2
77	0.92	0.05	0.03	10	2	10	300	100	0.05	False	-2
78	0.95	0.03	0.02	10	2	10	300	100	0.05	False	-2
79	0.97	0.03	0.0	10	2	10	300	100	0.05	False	-2
80	0.94	0.02	0.04	10	2	10	300	100	0.05	False	-2
81	0.94	0.03	0.03	10	2	10	300	100	0.05	False	-2
82	0.92	0.04	0.04	10	2	10	300	100	0.05	False	-2
83	0.93	0.01	0.06	10	2	10	300	100	0.05	False	-2
84	0.91	0.03	0.06	10	2	10	300	100	0.05	False	-2
85	0.93	0.04	0.03	10	2	10	300	100	0.05	False	-2
86	0.93	0.03	0.04	10	2	10	300	100	0.05	False	-2
87	0.97	0.02	0.01	10	2	10	300	100	0.05	False	-2
88	0.96	0.03	0.01	10	2	10	300	100	0.05	False	-2
89	0.96	0.04	0.0	10	2	10	300	100	0.05	False	-2
90	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
91	0.96	0.02	0.02	10	2	10	300	100	0.05	False	-2
92	0.98	0.0	0.02	10	2	10	300	100	0.05	False	-2
93	0.85	0.11	0.04	10	2	10	300	100	0.05	False	-2
94	0.87	0.11	0.02	10	2	10	300	100	0.05	False	-2
95	0.94	0.04	0.02	10	2	10	300	100	0.05	False	-2
96	0.98	0.01	0.01	10	2	10	300	100	0.05	False	-2
97	0.88	0.08	0.04	10	2	10	300	100	0.05	False	-2
98	0.92	0.04	0.04	10	2	10	300	100	0.05	False	-2
99	0.9	0.08	0.02	10	2	10	300	100	0.05	False	-2
0	0.0	0.0	1.0	10	10	2	300	100	0	False	2
1	0.0	0.0	1.0	10	10	2	300	100	0	False	2
2	0.0	0.0	1.0	10	10	2	300	100	0	False	2
3	0.0	0.0	1.0	10	10	2	300	100	0	False	2
4	0.0	0.0	1.0	10	10	2	300	100	0	False	2
5	0.0	0.0	1.0	10	10	2	300	100	0	False	2
6	0.0	0.0	1.0	10	10	2	300	100	0	False	2
7	0.0	0.0	1.0	10	10	2	300	100	0	False	2
8	0.0	0.0	1.0	10	10	2	300	100	0	False	2
9	0.0	0.0	1.0	10	10	2	300	100	0	False	2
10	0.0	0.0	1.0	10	10	2	300	100	0	False	2
11	0.0	0.0	1.0	10	10	2	300	100	0	False	2
12	0.0	0.0	1.0	10	10	2	300	100	0	False	2
13	0.0	0.0	1.0	10	10	2	300	100	0	False	2
14	0.0	0.0	1.0	10	10	2	300	100	0	False	2
15	0.0	0.0	1.0	10	10	2	300	100	0	False	2
16	0.0	0.0	1.0	10	10	2	300	100	0	False	2
17	0.0	0.0	1.0	10	10	2	300	100	0	False	2
18	0.0	0.0	1.0	10	10	2	300	100	0	False	2
19	0.0	0.0	1.0	10	10	2	300	100	0	False	2
20	0.0	0.0	1.0	10	10	2	300	100	0	False	2
21	0.0	0.0	1.0	10	10	2	300	100	0	False	2
22	0.0	0.0	1.0	10	10	2	300	100	0	False	2
23	0.0	0.0	1.0	10	10	2	300	100	0	False	2
24	0.0	0.0	1.0	10	10	2	300	100	0	False	2
